	AF1	AF2	AT1	AT1_AT2	AT2	Adventitial_fibroblast	Alveolar_transitional	Arterial_endothelium	B_lymphocyte	CAP1	CAP2	Ciliated	Krt5	Lymphatic_endothelium	Mesothelium	NK_cell	Neutrophil	Peribronchial_fibroblast	Plasma_cell	Secretory	T_lymphocyte	VSMC	Venous_endothelium	aMAC	cDC1	cDC2	cMON	iMAC	iMON	maDC	pMON
Cd70	0.009861185837622934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2642022714457095	0.0	0.0	0.0	0.019207536253272216	0.0	0.11423591253451511	0.0	0.0	0.0	0.06379695823364744	0.0	0.4092575434703988	0.0	0.0	0.0	0.3627919003822375	0.3877205913199667	0.0	0.0	0.024953846561219586	3.3239805664030793	0.0
Mab21l3	0.023113976143149743	0.0	0.0	0.0998952548882584	0.32296472663757086	0.08236121030444193	0.7767023083338922	0.0	0.0	0.007172050569363189	0.0	0.22304766202090864	1.234310694487005	0.08695086430689428	0.13007678986641097	0.0	0.0	0.10194806376169085	0.07326352049581503	0.48646411024655256	0.0	0.0	0.0	0.009207637625866806	1.513798593703865	0.0	0.0	0.6688878633687834	0.09178977193676549	3.576449705047075	0.0
Spata31d1b	0.0017084738824280786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004503608494663529	0.0	0.009902391764947881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013267638716111115	0.0	0.0	0.0	0.0	0.0	0.0	2.172689173041166	0.0
Gm42601	0.012868046539553793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0034678088488101833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8020060956718948	0.0
Gm38263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008076265862351233	0.10110843523709197	0.0	0.0	0.09478645267856646	0.0	1.736319876579986	0.0
Plppr4	0.00701345400981743	0.0	0.0	0.0	0.0	0.0	0.2241017839572727	0.0	0.0	0.0	0.0	0.007515317387801462	0.0	0.0	1.0075127305952003	0.0	0.0	0.2912170559705711	0.0	0.0	0.0	0.07322600986059102	0.00855438683670631	0.02828991066974943	1.6926966908773449	1.2473956800468853	0.18509890553478342	0.887020192197119	0.30204727224717365	3.1742417873939783	0.0
Scn4b	0.02771557093557412	0.0	0.0	0.0	0.005847778702772872	0.0647063285769494	0.0	0.0	0.0	0.002161894946471357	0.0	0.057473133550129445	0.04845455382862115	0.03895837835724134	0.06441321535786032	0.0	0.0	0.0	0.0	0.0	0.0	0.5354223498543007	0.0	0.0	0.38891925005530553	0.44250515266920326	0.0	0.0	0.035471675473479125	2.8042545076805476	0.0
Oprd1	0.002000706310969992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2625013302419222	0.1415652679494132	0.0	0.0	0.0	0.0	0.0	0.0	0.02466090661016759	0.0	0.0	0.0	0.0	0.2923170744260789	0.0	0.0	0.0	0.0	2.031962817483639	0.0
Eno3	1.546030898769722	1.0968912899166527	1.2984558378269686	0.9504045401941125	1.060703951462163	1.1578585931859147	1.8128480376659466	0.5329761487959407	1.3740457358357039	0.6488082711044934	0.3769689774000891	1.1335847703428166	1.1342808937340447	0.6403186213482978	1.230338546611259	1.2411043081993058	2.099287296980033	2.0639668324800775	0.5088725116541389	0.7529711041084473	1.3278107978098057	2.0861410785305643	0.6807594970119865	1.0729012999571155	1.7199531015427554	2.315510116170453	2.2200730566114903	1.1659100267885014	1.4427025592246678	5.7560430452112055	6.166840868334073
Gm2065	0.010926419393384096	0.0	0.0	0.0	0.0	0.053746628203875754	0.13305979195988965	0.0	0.07255779598619218	0.0	0.0	0.0	0.0	0.0	0.011048662909676503	0.0	0.0	0.0	0.9277836962653996	0.0	0.0	0.0	0.0	0.0	0.3565253670092692	0.270995696706699	0.0	0.0	0.0	2.237705136461337	0.0
Mir155hg	0.9836986402055681	0.12518062666233323	0.03799681939006599	0.05413815883244293	0.05697898015177851	1.6392865129662988	0.4521457664855095	1.0108514617015274	2.5213541010861156	0.23288826619958758	0.06962787305441573	0.33730480444697497	0.6852239073564519	0.7340431293188459	0.9890140707939876	1.688647861391141	0.5169484721596593	1.3862842238225317	1.8754216451585952	0.2982353657181703	2.9935052723623756	0.5040651012680767	1.6815191127151097	0.08710117223356771	3.2313968229179904	3.4369400340041767	1.498736941429491	2.3976698272178805	2.509503809576851	5.186770098387479	0.6405164110967955
Dscaml1	0.016376685880027275	0.0	0.1391778196011096	0.0	0.0	0.022852333421929796	0.5562928795310431	0.04221042003033237	0.0	0.008142883002971198	0.028645255228835854	0.9800878600690485	0.5577816916786964	0.0	0.16922350286012441	0.0	0.0	0.0	0.0	0.15206736799185025	0.00987494542990419	0.0	0.0156032356368988	0.0	0.0	0.0	0.0	0.0	0.0	2.8265988041957057	0.0
Gm37478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024772016093569736	1.030545890344303	0.0
Gm10851	0.3892549744250073	0.022146125291352334	0.0	0.0	0.012311524925981508	0.08454669763049984	0.7343314476178513	0.11730388740063465	0.2636039776345399	0.11238585758284608	0.0	0.0	0.12951837619675863	0.1598890385432767	0.0	0.18118216849780702	0.2955160188850607	0.0	0.0	0.08571610540950028	0.12426693338002927	0.0	0.077959424751592	0.040955516924508446	0.08865755192422277	0.06957507622408052	0.061814317212764376	0.29984171008173055	0.0789484364524679	3.63844077220774	0.06778077861854596
Adam11	0.39241361341455266	1.0122823636156424	0.1360340662712188	0.07638531981149296	0.042365613449026424	0.43602364914612646	0.3790061329529255	0.4669812462145784	0.0186685158725702	0.26519550685438203	0.08968159556439423	0.024360824377532928	0.0	0.29902492954195486	0.21896611170224045	0.0	0.06316603875907321	0.40107515737274896	0.07788225004331162	0.2517160704160343	0.04817139294395866	1.9961885648652569	0.3666352237613224	0.019089843354849097	0.25441136066873227	2.6625832760660333	0.0790607600642045	0.0	0.0	4.078413183150656	0.07648081832180854
Gm2396	0.0	0.0	0.0	0.0	0.010388231773218298	0.0	0.0	0.03982776671723974	0.0347676385533821	0.0016005499187946078	0.0	0.029066034093435455	0.04340810675864517	0.0	0.11423591253451511	0.0	0.843208376198096	0.0	0.13624973228023277	0.0	0.03819103930043326	0.0	0.0	0.7751497383363397	0.9953094374314035	1.2066736432481915	0.34661312055325166	0.4777140875855204	1.0649937119631088	3.236176255091945	0.9614468785779341
Dscam	0.005499801237889163	0.0	0.0	0.0	0.0	0.017882959192379682	0.898043153451614	0.0	0.09073732365428953	0.0018643333687970525	0.0	0.0	0.022943206030787207	0.0	0.0	0.0	0.0	0.0	0.0	0.12649017872441773	0.2549056686092199	0.11438260354343587	0.0	0.0	0.23022999040145276	0.7252081576888777	0.0	0.0	0.024147738891049965	2.3140301009991413	0.0
Mthfd2	1.583160954613334	2.256623295900035	0.9783782224848145	1.0686001216066132	1.5032130792703513	1.7457881413768264	3.6568932893899544	1.0327952328346541	2.9964587988686104	1.52158403627719	2.409236991134344	1.6627811488268582	0.8657755829460629	1.6767100199829805	1.302908314760889	2.112524375542358	1.7384805238394911	2.0544245573167883	3.9776782091144245	1.6362837527622536	3.8841230710046717	2.069882590839005	1.0678104670418174	3.1905312030320943	4.85998521307002	4.383581805210609	3.548417294176628	2.6608166442170123	3.7344097061861063	5.85440683682687	4.267894438597646
Gm37223	0.0	0.0	0.0	0.0	0.0	0.0	0.1333800855545557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.745637969002017	0.0
Gm48428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007280249478464508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058255677410962985	0.0	0.0	0.0	0.0	1.1566905159317205	0.0
Dpp10	0.005463311051523818	0.0	0.0	0.0	0.01215553360196661	0.004731998861203315	0.1333800855545557	0.0	0.0	0.010379889903688622	0.0	0.018139535245476405	0.0	0.0	0.049156522419353976	0.0	0.0	0.0	0.0	0.0	0.0	0.06041788276865431	0.011508872728135725	0.020980915642443664	0.058255677410962985	0.07308672192078923	0.09710777539246163	0.13453488713557515	0.07362361807168476	1.8130380433947684	0.07534804368671504
Tnfsf4	0.02158150725825688	0.021094016896634496	0.0	0.0	0.0	0.051159269785586374	0.0	0.0	0.28461833357475985	0.0032091272899010975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06455214429693858	0.0	0.0	0.20264138669584913	0.13054252622628587	0.0	0.04254875775876655	0.0	0.29532546943250865	0.0	0.0	0.13229315769170966	2.348180456603213	0.0
Gm10432	0.06547009776758979	0.0	0.15385058336310872	0.10974665436433753	0.16584601510488187	0.0	0.17341134866206176	0.1714249070646055	0.0	0.10948602623922513	0.08070692774336519	0.09257461746724312	0.0	0.09467461645985963	0.15435087985025644	0.0	0.024313903609169924	0.09904842528412051	0.0	0.13373153452935183	0.02238051882846427	0.16616866114352732	0.0638924944329937	0.034782005032041076	0.43153651511605257	0.2086489586302535	0.055301301987736994	0.24994920753163186	0.0	3.108603693939959	0.11019097442595104
Gm11413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013989836737807695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1739766002522245	0.33162369711341233	0.0	0.0	0.0	1.3248342620820943	0.0
Relb	3.820303758208183	3.713724576544024	3.403827817060568	2.788801437578884	2.565832738139392	3.851827654936829	4.484746201689532	3.591929816348604	4.386478801294462	3.6984625762895114	3.2977419146467004	2.527224604503541	3.568007810997945	4.09207062999928	3.6759704772419175	3.7003317408322483	3.3968749582396236	4.285444134748868	3.6437111591029874	3.3532203503964886	3.8866810023540066	3.780192385353721	3.6406364936323974	2.89860260661418	4.224897030626308	4.336642540986459	3.898216019469925	4.064573887681182	4.122134933495405	6.724060544817175	3.7657863200440294
Scn2b	0.0933308323151206	0.6129217928258787	0.018646659554034144	0.053946998185761735	0.011694238051043944	1.0562048570531397	0.0	0.0	0.11491733046758265	0.002895678824369534	0.03156915963264796	0.03637477496077506	0.01359960130967122	0.0	0.3252833313936219	0.0	0.14990630053782922	0.12735241833319547	0.323670370771265	0.1568653073593922	0.07428219319385951	0.16572598312842485	0.0	0.009676210325684054	1.6146171616118303	2.1812674443352136	0.2868848522114895	0.2873955954714397	0.0955123818811223	3.2798235819033597	0.43198986715900023
Scin	0.10181211885552889	0.0	0.13096813958579173	0.0	0.025059569421662816	0.8884995009088587	0.5446848877210723	0.5540555578870932	0.05099509691398426	0.016669961776172134	0.006716829996371858	0.1051083441379099	1.9021962628846727	0.1313864540672769	1.5949865673184958	0.0	0.0	0.0	0.0	1.2137706885449886	0.07787693398514968	0.40037454216644053	0.03746908411783112	0.024902028486604545	0.3544355383217914	0.16419796855618637	0.0	0.027984205950911244	0.02568022707280905	3.3879848755899995	0.0
Gm26535	0.0027881946832238606	0.06794792295575736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04232274714654622	0.0	0.0	0.0	0.0	0.27659009123619827	0.08571712911677604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7174870923976555	0.0
Gm26597	0.00675274545642617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03433593831172126	0.0011889492510614114	0.0	0.00838681516769187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010779053892444095	0.0	0.5338253691786643	0.5862940996684474	0.0	0.0	0.047687051290651906	1.680264611389263	0.0
Gm47662	0.131284240321618	0.0	0.4869292180484266	0.2123805753073622	0.3987886266816861	0.6595650398924174	0.8887402043057802	0.17618868310922245	0.0	0.21253792790335457	0.0	0.16284812563389203	0.4682143639263531	0.09326546774454064	0.2705493251726448	2.5219658562756173	0.0	0.11022450846059749	0.0567982251789725	0.1949934948423169	0.7390116079065858	0.19499374634203032	0.8118625490433812	0.011853773016834197	0.0	0.15359471918596654	0.0	0.0	0.027715847984831905	3.7545141109107822	0.0
Gm29461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43263200441578115	0.0
Gm37066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8971376401451256	0.0
Gm40918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.421332985025283	0.0
Olfr1219	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9500346954776858	0.0
Olfr250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40101728640268375	0.0
Trim43b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9044751028937326	0.0
Gm37712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.420860849480221	0.0
Gm47371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2964134320518482	0.0
Ifnl2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0414879481804675	0.0
Nkx1-2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7836657913240112	0.0
Olfr106-ps	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3871413710998289	0.0
Gm39271	0.0	0.0	0.0	0.0	0.0075838452760559946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03341771003226553	0.0	0.0	0.0	0.1151265919239069	0.0	0.0	0.0	0.7499376184391305	0.0
Vmn2r89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13915050199445234	0.0009991870342520907	0.0	0.0	0.0	0.0	0.0	0.203141908787068	0.0	0.0	0.9791476786056631	0.0	0.0614652285304135	0.0	0.0	0.017315183515768138	0.0	0.0	0.05765465096248364	0.0	0.0	1.7380867788599237	0.10796518146493443
Sct	0.1095504853232079	0.07394741010177906	0.0055908651426224395	0.0	0.0	0.1826012164628272	0.26558049458908356	0.0	0.01393116701423719	0.004686193223314394	0.0	0.08946649671900185	0.2748004321351691	0.0	0.0	0.0	0.0	0.0	0.060215246451146134	0.05634223663076134	0.0	0.0	0.007427928661957852	0.0	0.8330698940257741	1.5413258131723087	0.0	0.0	0.3018742505773849	2.643770444202505	0.0
Gm37608	0.0011548716696647683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011476820661179459	0.19040585239028604	0.7563918122898781	0.12357754898751695	0.0	0.03959748617180576	1.3464450549420912	0.0
Cd300e	0.03069593454248115	0.1426130058616126	0.06395614696382014	0.0	0.09176462093203605	0.01956550068591286	0.0	0.0	0.03375595711453697	0.10747322497840019	0.8894508608739676	0.04102337825358308	0.11663016779396246	0.0	0.0	0.0	1.848945303500815	0.0	0.2876637665190535	0.13860462002697316	0.32545380464992346	0.04707566639659865	0.07111621425434488	1.0622499519290143	1.0250885865601507	1.0278814274867654	0.7742983471433662	0.6423593910489231	1.39494356764571	0.0	5.980328938819145
Tgm3	0.014336381390155339	0.0	0.09236966160491646	0.0	0.010807603996096824	0.006969985961207098	0.0	0.0	0.0	0.010104077758890787	0.0	0.0	0.0	0.0	0.0792652284553405	0.0	0.9245029859194892	0.0	0.0	0.06246906716987256	0.0574737439701822	0.07539098920526972	0.007149109900173931	0.0	0.0	0.20137287912610533	0.509281375986341	0.0	0.0	0.0	3.6867820537659046
Cyp2ab1	0.015552054094159395	0.0	0.0	0.0	0.02423775905669466	0.012107437287493146	0.0	0.054708213619087696	0.0	0.0673542223618886	0.08228401810426669	0.06861412365143886	0.0	0.5323423117960308	0.0	0.0	0.585772298865773	0.0	0.1734592798184833	0.01874598236092161	0.02522860060069473	0.09438656630657638	0.2424132709669713	1.6981833243240276	0.32942800209221307	0.41251818006481483	2.168855666666012	0.055058560449766404	0.40862473324649773	0.0	3.7209430064237816
Tiam2	1.831023157502436	1.0722323577245763	0.14882861282153897	0.1213352444786578	0.2242735481045554	2.02937902123341	1.106235017133367	0.19322028177653708	0.17592490660075566	0.07807457163805556	0.028802034169757976	1.0682086375828792	1.4438466860320318	0.9473005115953709	0.16379349439499868	1.3522909479818364	1.7336671584539278	2.576317696152064	0.35374349523872256	0.878603104834877	0.3736669719190767	1.3876634885573247	0.029651715697070678	0.1502841354732987	0.991342362603594	1.4388626442594887	3.1285878647615286	0.037602758586340906	0.8492371892513985	0.7843413532472701	4.675283290241928
Pot1b	1.945150952991192	2.393291941535625	1.7653932532506817	1.1729936278995898	0.9644775178624384	1.6811059240871016	1.5886630087048554	1.9465395110520116	2.56135985062479	1.814709471118461	1.9965916732949203	0.9902201902304127	1.7901771166259413	2.1369841700719276	1.5015293281102917	2.556769307115665	1.9132160577421298	2.138838612369093	1.5155667787642448	1.179005404699347	2.2182981852415806	1.8901433528724692	1.6158715365231633	2.200798362413263	3.0317224758863324	3.4577573556373316	4.105210685255576	2.849238694920819	2.4416804516434056	4.566732989926244	5.43500123363549
Gm16120	0.0	0.0	0.0	0.0	0.00666739911965168	0.0	0.0	0.0	0.0	0.002951849433983546	0.0	0.0	0.0	0.22860431579255922	0.0	0.0	0.0	0.0	0.0	0.0	0.046677933789868814	0.0	0.007763382977758901	0.006395079019130684	0.0	0.0	0.0	0.0	0.0	0.0	1.9169290261143386
Osgin2	2.183134262158601	2.0008208953318225	3.6588980586402906	2.3748637550460545	1.468545550587378	1.935668463960583	2.5304585545343845	1.3383009540818973	2.7963806548013994	1.8325959557800686	1.9976387703541196	3.404824122161464	3.286386105347509	2.3033819275593466	2.348300189475169	2.436722648944606	2.227705563112567	2.1802667914049314	2.0394603639241153	2.160654550502424	2.2883070200768216	2.073743898726603	1.9677197342173005	2.3546073699706485	2.7411447758701546	3.5705719924084858	3.189918410240382	2.769283913128472	2.8920188728664553	4.400959532943456	5.190651581918342
Plagl2	2.003436438894049	1.7919881604440795	2.54382890423936	2.464752814069369	2.9803901728549	2.0496992507333442	3.463386397458057	2.232502789223716	3.0917799734778586	2.081495876006639	1.668215915824262	3.595085122460103	3.096533944538781	2.376058977562408	2.608049426179385	2.9352083829262767	2.7405732433456773	2.0907129440895824	2.59816049740561	3.705451579601308	3.5106032591683842	2.0372541958729493	2.0387706053837245	3.8788770129973322	3.296483252582297	3.271560551661109	4.153728845378846	3.8017828873680823	3.4655374557442946	3.547697268339236	5.348238744895979
Gm33973	0.0019953673720238306	0.0	0.03328419418013201	0.0	0.0	0.014852727002771836	0.0	0.0	0.0	0.0060717209454424995	0.0	0.0	0.0	0.04066663454068739	0.04185533545105196	0.0	0.1551972092521498	0.0	0.067467540958315	0.021677391526216765	0.0	0.0	0.0	0.493244910145476	0.7819937842235607	1.462485307701943	1.6091617714467232	0.5164403120413074	0.2767804237913533	0.0	2.412117889048142
Gm48614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008061851868572691	0.01745378772129928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666940260220902	0.09884927036413266	0.15341947457961372	0.0	1.876056087183683
Slc5a11	0.012313646075477405	0.0	0.0	0.0	0.0037170216722117156	0.04811730828685484	0.0	0.0	0.0	0.0012232917478669433	0.0	0.0	0.0	0.03831546636862585	0.0	0.06514781468905438	0.0952951898387445	0.0	0.0	0.018285933866540982	0.1043106127797994	0.0	0.0	0.047524177714416874	0.14188815640245864	0.0	0.06957331740465202	0.08790912457150099	0.12166378686505748	0.0	1.7659020515106842
Cd300ld3	0.0	0.0	0.0	0.0	0.005697167336451884	0.0	0.0	0.0	0.0	0.003435283783381036	0.0	0.0	0.0	0.0	0.0	0.0	0.6162315319899015	0.0	0.0	0.0	0.02134547615775787	0.0	0.0	0.016299058675205983	0.08023468508455686	0.22474935095765122	0.3241555377012921	1.7544853872528505	0.40522876991503876	0.0	2.1449212551363086
Zfyve9	3.6324955220618267	3.6913497534820907	3.953255904188974	3.3352997214836604	2.915229762431961	3.5101279875222375	3.3631260689175098	3.2942293277642887	0.6214087384572059	3.6626253464362737	3.423255966288535	3.3531903820208324	3.886383618907664	3.5904062251954505	3.850090803186345	2.0097216471184454	1.999363847000635	3.966600221615487	0.9694259011193246	2.9699282174395485	1.3176322630786241	3.4405032047170345	3.8564377013896673	2.3985625460681046	1.2957614869067158	1.4676335831125316	4.705385319896379	2.1324767715306474	2.1319917788496237	1.0934096269478695	5.676497398786494
Tmc6	2.758557204146241	1.8347997100410984	2.6718902650047878	2.1721567682255887	1.8915123591238412	1.7668715083593576	2.9848815213435085	3.5228814359573346	3.3179668112146676	2.5258770980606324	2.1074980699809536	2.297211303097456	2.7692238287852615	3.3718949841247468	4.087092627766677	3.402799606543646	3.5144747899262128	0.8399456016022891	3.129424364623076	2.836401813099847	3.8108433324799353	2.1360949815260777	2.045809793774671	2.898123010316841	3.38296777745822	3.494077935042351	4.2848592359929984	2.1209720727085046	2.310881475031301	3.1411162986995915	5.151924744416292
Lyl1	0.2445616096185109	0.25830527103765527	0.29317364288723347	0.6716898584276778	0.3652272565739021	0.22531384107934532	0.0	3.043506267308787	3.912502307905547	2.070947692449229	1.0499092921354165	0.18448623315466237	0.3431327489310623	3.6093052633400178	0.23138293058400214	0.9327384854064417	2.299806548779707	0.5294110849669972	1.8364298131643155	0.5752439851907195	0.6073469720207725	0.2952593048594072	2.0686391593376157	1.9466949241122282	2.510958873007808	2.5271496508803835	4.164299411072651	3.755755672795341	3.2668618467434296	1.2486544930790107	4.607148093351994
Gm37420	2.704526803947764	2.732328899767064	2.2328066259923194	1.7242982219207572	2.631225880550104	2.8920830924370726	2.326372449945122	2.940791618527381	3.263176318478029	3.0113651498201053	3.057936617760704	3.476183265566307	3.613064852869467	3.9750660003742655	3.949170799613929	3.65012036210041	3.8068022362427882	3.809941056443783	1.5481283256169984	2.96035997274139	3.163712435953365	2.889374243214254	3.0979968511495994	3.272864465514198	4.192958922076018	3.8904618947631513	4.335816612133888	4.352432552156452	3.698985866193185	5.399512840252382	5.435501623802783
Ap1s2	4.404425558190501	3.2907954988699517	1.49050114754779	2.5228183240679067	1.9753973808590466	3.459088264422907	2.7761352990264787	4.018124083565083	3.539104939763301	4.346389237077033	4.3710091243429465	1.497880112907058	1.4130986028833883	3.8368995733469577	1.4099901096239726	3.7387312322906876	4.180109537968454	4.162867116409344	2.883823827439081	1.4476673104205604	4.183408772197731	3.4916316562416667	4.188897959757005	4.518957119888045	4.875239217344594	4.717537491142475	5.686375972142144	4.310194101719197	4.279958326795638	4.12811725318871	5.900510910929044
Herc4	3.2194546235740864	3.3565799323648897	3.2186490769914404	2.7321957302703934	2.858945449472578	2.865366674977652	3.7460129517138636	3.04144273774186	4.687427180198882	3.3285569363198975	3.354718834523591	3.2029764163552716	3.525705128104437	3.593444990992294	3.0311875366666783	4.201287779897212	4.4759566496491034	3.222205471795416	3.095330832315775	3.135824640995189	4.438603181743962	3.088030047392943	3.2027296762720328	4.170642418916235	3.7916977068832205	3.7379614056738086	4.852769594156429	3.6919278169629144	3.4764312779775004	4.6256544170003835	5.451744281471028
Apoc2	0.0	0.0	0.0	0.0	0.003084317148686411	0.004805907313673167	0.0	0.0	0.0	0.0005823664782326624	0.0	0.0	0.0	0.0	0.0	0.0	0.29055796590923205	0.0	0.0	0.0	0.026558035019071596	0.0	0.0	0.03066744819154805	0.0	0.0	1.1652999439462564	0.21772316086078056	0.5847878412109303	0.0	1.5222028087168114
Tab2	4.611885733715047	5.079243738030288	4.938048244741148	4.546387886435981	4.280007782281961	4.50052765702838	4.923753322761642	4.494268482575908	5.132199771410511	4.703031496498872	4.404013487593653	3.996238360630876	4.992712707616007	4.586570420117567	4.802804499314819	5.443078960384549	4.947376678094515	4.952519808604688	4.738835556724785	4.229578976810952	5.491619212036643	4.674801786418421	4.582676190865863	5.0596042263675125	5.465680514307805	5.35408689831432	5.627544592188864	5.172594466583954	4.758387801966578	5.4555146053189665	6.162883643920004
