barcode	UMAP1	UMAP2
mc201-Meyer_2021_3prime	3.2510950565338135	15.51430606842041
mc202-Meyer_2021_3prime	2.592087507247925	14.460229873657227
mc203-Meyer_2021_3prime	3.426943778991699	16.668495178222656
mc204-Meyer_2021_3prime	2.3012869358062744	14.578245162963867
mc205-Meyer_2021_3prime	3.073603868484497	14.357487678527832
mc206-Meyer_2021_3prime	3.1493752002716064	14.530451774597168
mc207-Meyer_2021_3prime	3.986724615097046	17.18577003479004
mc208-Meyer_2021_3prime	3.7388858795166016	14.326401710510254
mc209-Meyer_2021_3prime	4.031691074371338	15.133527755737305
mc21-Meyer_2021_3prime	-10.468292236328125	10.96497631072998
mc210-Meyer_2021_3prime	4.512667655944824	16.256725311279297
mc211-Meyer_2021_3prime	2.6042404174804688	14.26706314086914
mc212-Meyer_2021_3prime	4.508305072784424	13.317995071411133
mc213-Meyer_2021_3prime	-10.198142051696777	8.605775833129883
mc214-Meyer_2021_3prime	-8.767743110656738	4.775548934936523
mc215-Meyer_2021_3prime	-8.41454029083252	6.253133296966553
mc216-Meyer_2021_3prime	-9.132613182067871	2.98452091217041
mc217-Meyer_2021_3prime	-9.284122467041016	2.2288646697998047
mc218-Meyer_2021_3prime	-9.048969268798828	8.445487022399902
mc219-Meyer_2021_3prime	-5.464824676513672	-7.293096542358398
mc22-Meyer_2021_3prime	-4.965465068817139	-7.705016613006592
mc220-Meyer_2021_3prime	-5.522091388702393	-7.58230447769165
mc221-Meyer_2021_3prime	-11.0596923828125	10.233508110046387
mc222-Meyer_2021_3prime	-10.656349182128906	9.734187126159668
mc223-Meyer_2021_3prime	-11.283306121826172	8.184257507324219
mc224-Meyer_2021_3prime	-10.793376922607422	10.67319393157959
mc225-Meyer_2021_3prime	-9.558357238769531	10.154908180236816
mc226-Meyer_2021_3prime	-10.98011302947998	10.319854736328125
mc227-Meyer_2021_3prime	-10.500896453857422	9.996284484863281
mc228-Meyer_2021_3prime	-7.7310309410095215	7.1540093421936035
mc229-Meyer_2021_3prime	-7.416264533996582	6.448803901672363
mc23-Meyer_2021_3prime	-4.819377422332764	-7.991847038269043
mc230-Meyer_2021_3prime	-8.300134658813477	9.725717544555664
mc231-Meyer_2021_3prime	-9.352604866027832	7.3691511154174805
mc232-Meyer_2021_3prime	-0.06858975440263748	-1.7537884712219238
mc233-Meyer_2021_3prime	0.5512484908103943	-1.1277374029159546
mc234-Meyer_2021_3prime	0.28389301896095276	-0.44248631596565247
