UID	AF1	AF2	PMP	SCMF	VSMC	ASMC	Pericyte	VEC	LEC	AEC	CAP1	EPC	CAP2	Chondrocyte	Mesothelial	AT1	AT1/AT2	AT2	Sox9_Epi	Secretory	Basal	Ciliated	Deuterosomal	PNEC	CD4_T	CD8_T	Treg	ILC	NK	B	cDC1	cDC2	maDC	Neutrophil	Basophil	Mast	iMON	AM	IM	Megakaryocyte/Platelet
Mzb1	0.01277258	0.0152586	0	0.003737516	0.010787339	0.01294541	0.015895077	0.011480515	0	0.014453143	0.005331361	0.09222263	0.005561422	0	0	0.015190022	0	0.003019946	0	0.047417291	0	0.109662286	0.009191972	0.065626002	0.005852595	0.040288085	0.08889689	0.008333678	0.015951244	1.759371816	0.005457382	0.005671847	0.020750939	0.005662212	0.011350551	0	0.011215827	0	0.010238516	0
Tnfrsf13c	0.012790667	0.018241814	0	0	0.004096987	0	0.024532762	0	0	0.01724957	0.01347715	0.002642776	0.005005689	0	0	0.003195267	0	0.011878917	0	0.007625382	0	0.00719551	0	0	0.026653726	0.032527073	0.014373138	0.044571269	0.049059968	1.289239381	0.065844567	0.039882351	0.035832657	0	0.004497538	0	0.0168789	0.003098931	0.003563678	0
Igkc	0.018525538	0.011624954	0	0.021970255	0.026332987	0.007591555	0.050633689	0.012718362	0.011433619	0.00220548	0.010879807	0.017511641	0.017006406	0	0.013774263	0.030075552	0.011902246	0.014675601	0	0.005222532	0.018982806	0.01107852	0	0.074578492	0.092243484	0.03660908	0.10577851	0.013422046	0.041718228	4.039363385	0.037856006	0.055040411	0.029422951	0.395899977	0.011350551	0	0.043511176	0.037859137	0.036267892	0
Cd22	0.00483824	0.006069823	0	0.008410464	0.002010392	0	0.016556212	0.001657433	0.021024256	0	0.003376945	0	0.000644469	0	0	0.008223571	0	0.005278594	0	0	0	0.00358129	0	0	0.020613636	0.014191928	0	0	0.024526363	0.947643269	0.033708411	0.007504056	0	0	0.006768435	0	0.009300707	0.066095087	0.018650254	0.014681934
Cd79a	0.003060228	0.014004739	0	0	0.002010392	0	0.034920349	0.013443486	0	0	0.010159345	0.011296125	0	0	0	0.015228534	0.015345014	0.008895575	0	0.010595191	0	0.002487906	0	0	0.019973803	0.0054436	0	0.014659016	0.027691221	1.580680784	0	0.00534505	0.040789859	0	0.008560843	0.017713043	0.00835693	0	0	0
Cd79b	0.048125931	0.016785498	0	0.015510789	0.074760342	0.010232544	0.059142129	0.029104566	0.014720722	0.050207632	0.018069612	0.036336547	0.02155455	0	0	0.033087364	0.115843105	0.121242364	0.152606012	0.077901207	0	0.048546432	0.014704147	0.065626002	0.100178615	0.098147288	0.202385934	0.160806563	0.071063212	3.369680971	0.049461738	0.081014721	0.05825671	0.011173786	0.047366667	0.115808732	0.193804223	0.100233332	0.244278028	0.025239685
Ryr1	0	0	0	0	0.00134955	0	0	0	0	0	0.000371492	0	0	0	0	0	0.001340695	0.006403948	0	0.039466039	0	0	0	0	0	0	0	0	0.009065164	0.044856627	0.209660385	0.140444269	0.025695454	0	0	0	0.066344005	0.075100808	0	0
Snx22	0.062748376	0.061861861	0.053907515	0.054434373	0.008233819	0.065695407	0.040217446	0.037886819	0.068101203	0.026830248	0.029130456	0.035897478	0.053472101	0	0.078130043	0.076291914	0.431164968	0.407647614	0.126553254	0.049495491	0.237736336	0.037146304	0.008638398	0	0.019723864	0.003183241	0.086280561	0.018641871	0.014590045	0.023031349	0.637302406	0.007933502	0.053129808	0.104764195	0.026154004	0	0.019601232	0.034887081	0.011495364	0.015517204
Pkib	0.00862113	0	0	0.001142047	0.003053357	0.018935008	0.024532762	0.002070379	0.05214327	0.018410644	0	0	0.001778133	0	0.005152818	0.002382109	0.318256721	0.004550843	0	0.107454262	0	0.062013727	0.020782291	1.336259512	0.030331277	0.013655547	0.007004972	0.019129916	0.004537111	0.148162013	1.277937004	0.442111649	0.418746071	0.016880586	0	0	0.341163294	0.445109534	0.424580591	0.015517204
Tlr12	0.007348254	0.009718954	0.015916224	0.000442582	0	0	0.144088614	0.008873151	0.00675719	0	0	0.00788806	0	0	0	0	0	0.000393579	0	0	0	0	0.002349034	0	0.017510546	0.032219697	0.037771843	0.024162905	0.017588315	0.01206605	0.200626702	0	0	0	0.026193021	0	0.003181162	0.019692294	0.023139232	0.078999874
Slamf8	0	0	0	0	0	0	0	0.004064108	0	0	0.002779338	0	0	0	0	0.021974134	0	0	0	0.005186251	0	0	0	0	0	0	0	0	0.008804263	0	0.122490709	0.076458911	0	0	0	0	0.022355432	0.012103694	0.022610515	0
Gcsam	0	0	0	0	0	0	0	0	0	0	0	0.007158435	0.004405874	0	0	0	0	0	0	0.035264119	0	0	0	0	0	0	0.017655164	0	0.007102443	0	0.637568885	0	0.022077518	0.003238546	0	0.673323702	0.004894783	0	0	0.157832314
Ppm1m	0.151618207	0.08895455	0.134230076	0.288583412	0.156724784	0.114415169	0.222431793	0.21167893	0.186778625	0.107859817	0.077119373	0.152568562	0.159482798	0.162437289	0.204312327	0.046213922	0.088455501	0.095769478	0.167138873	0.07495834	0.307838705	0.078846538	0.123165723	0.244419972	0.160565762	0.118693592	0.174842599	0.05681323	0.079116332	0.269275184	0.964644007	0.581887225	0.167249287	0.22804448	0.082595261	0.204298363	0.188701226	0.028033298	0.166958638	0.115327136
Cldn1	0.017451463	0.141411068	0.068081259	0.11613664	0.021076871	0.127212401	0.105080944	0	0	0.012552546	0	0	0.004227714	0	0.009263342	0	0.002243957	0.007784488	0	0.003795275	0.394140757	0.003057554	0.003567722	0	0	0	0	0	0.005097285	0	0.458094026	0.074010701	0.268219748	0.006180369	0.129666812	0	0.002047232	0.052235747	0	0.010360568
Gm6377	0.000342325	0	0	0	0.002338704	0	0	0.010477143	0	0	0	0.007486199	0.003652934	0	0	0	0	0	0	0.004088778	0	0	0	0	0	0	0	0	0	0.005276976	0.253674789	0.034309678	0	0	0	0	0.037522658	0.039293454	0.043539353	0
4930506M07Rik	0.004581372	0.005590625	0	0.000500374	0.024727594	0.004352108	0.005980829	0.030515591	0.004431052	0.413769517	0.020741308	0.025782821	0.004378809	0	0.25538272	0.337258624	0.300480582	0.337536913	0.267335844	0.420044189	0.492067223	0.251512898	0.603459333	0.122862677	0	0.009329578	0.025732873	0.165802671	0.019222387	0.016224583	1.283999026	0.637852078	0.902048796	0.010132297	0.003781762	0	0.265720499	1.046283371	0.26610798	0
Btla	0.000558869	0	0	0.00651916	0.003403435	0.008722293	0.002761454	0.007224561	0	0	0.012538201	0.006281872	0	0	0	0.003674639	0	0.000409496	0	0.018127181	0	0	0	0	0.134616419	0.122354061	0.099504675	0.006413698	0.002909333	0.486971899	0.431506536	0.124740762	0.194825798	0.003175841	0.019620772	0	0.027569854	0	0	0
Hps3	0.061408168	0.080030713	0.02070653	0.028411908	0.045320311	0.008627152	0.037720615	0.038125283	0.053042223	0.041791868	0.033595252	0.062155857	0.10832251	0	0.07156193	0.015144014	0.013099392	0.039901254	0.008304462	0.081636455	0	0.052677978	0.020545853	0	0.091860106	0.069469336	0.111557121	0.022796946	0.027946953	0.132156353	0.458020772	0.157151122	0.022077518	0.064685762	0.053695541	0.038859205	0.296697858	0.179976601	0.185497569	0
Zbtb46	0.029709173	0.027594956	0	0.012191258	0.046796771	0.025906953	0.028971754	0.209770487	0.062898897	0.131176897	0.075482154	0.111390397	0.259888308	0	0.06106279	0	0.01337291	0.017386528	0.012197125	0.003217135	0	0.025631653	0.001964184	0	0	0	0.052353288	0	0	0.009730511	0.428364926	0.02570892	0.274682398	0	0	0	0	0.034297234	0.039599586	0
March1	0.004599951	0.007893034	0	0.008530547	0.015522879	0	0	0.015195937	0.006927777	0.008131959	0.005849241	0.002598432	0	0	0.015533033	0.003585629	0	0.00485955	0	0	0	0.013980743	0.004703307	0.065626002	0.029968623	0.011553696	0.030452636	0.0151852	0.019791853	0.51332833	1.131705056	0.663507932	0.026589788	0.583319724	0.03178349	0	0.656324291	0.369045735	0.46417117	0
Dnase1l3	0	0.002986673	0	0	0	0	0.003152951	0	0.014562566	0	0	0	0	0	0	0	0	0	0	0	0.012585902	0	0	0	0	0	0	0.004219968	0.008020388	0.088436731	0.307798739	0	0.315392131	0	0	0	0.004086643	0.013324577	0.099643857	0
Htr7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02244117	0	0	0	0	0	0	0.117772258	0	0	0	0	0	0.00118521	0.004001487	0.007011612	0
Slc8b1	0.08268334	0.062839496	0	0.022163068	0.033769091	0.052111444	0.096786941	0.057541175	0.11299669	0.03976515	0.026443466	0.052343841	0.057156595	0	0.050743476	0.013000563	0.024392829	0.03007753	0.059246659	0.025615715	0.199590345	0.01630095	0.006068119	0	0.009345224	0.096178937	0.022353986	0	0.010558611	0.023410943	0.582809902	0.057354342	0.262223287	0.02955308	0.022473717	0	0.194708577	0.147777786	0.073972518	0.024088146
Cyp8b1	0	0	0	0	0	0	0	0	0	0	0.006894076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.091715399	0	0	0	0	0	0	0	0	0
Fgd2	0.004960061	0.002838764	0	0	0.005631888	0	0.026718317	0.005644923	0.104330618	0.007306654	0.000327712	0	0.006217988	0	0	0.016323344	0.163597502	0.158331622	0.254824237	0.041965759	0	0.17776421	0.205082346	0.122750469	0.005994844	0.00299561	0	0.131680089	0.00845834	0.70894868	0.894885502	0.323048727	0.173175787	0.014395797	0	0	0.107887929	0.047432513	0.551421592	0
Cxx1c	0.101299036	0.082205207	0.050130189	0.117290304	0.149936548	0.162765222	0.089891508	0.162139248	0.043998608	0.365723554	0.145969905	0.115331321	0.237902291	0	0.097651547	0	0.000519507	0.004282639	0	0.011117137	0	0	0.006807424	0.04352947	0.007811657	0.027676237	0.018311715	0.021301746	0.004966236	0	0.82596236	0.031129644	0	0	0	0.05280627	0.011100009	0	0.010986644	0.124087586
Dna2	0.003604789	0.017768875	0.005071504	0.013026322	0.028431897	0.007098474	0.029120422	0.019913692	0.036227009	0.006440219	0.004424712	0.131903421	0.005122509	0	0.016896231	0.010824016	0.013528609	0.014825648	0.094771959	0.048385065	0	0.177440459	0.427259768	0.061588357	0.011155135	0.025078907	0.048159479	0.026284348	0.127564065	0.016708232	0.75744611	0.266133933	0	0.06171486	0.029376397	0.019498232	0.335193629	0.17994607	0.084024718	0
Camk1d	0.007325338	0.013462592	0.01084472	0.084776792	0.02079554	0.063217837	0.34177138	0.034622913	0	0.011993045	0.001618469	0.013542215	0	0	0.009150762	0.003722723	0.000902642	0.003459134	0.006580471	0.027379037	0.069041731	0.103973167	0.090275839	0.281952003	0.076821506	0.178581418	0.230870769	0.268801477	0.123046824	0.109632557	1.356065878	0.652058694	0.0917975	0.077510156	0.115162855	0.187556454	0.474538506	0.311386507	0.760046132	0
Rnase6	0.039226106	0.040115356	0	0.011183293	0.011243295	0	0.032448898	0.00785416	0.057854009	0.012488084	0.01850408	0.019334565	0.006121351	0.422814294	0	0.055009152	0	0.059238283	0	0.028165494	0	0.102241704	0	0	0.02687611	0.005909225	0.032626941	0.076174563	0.020062376	1.210337183	1.701532747	1.021409908	0.166014085	0.122926426	0.41562502	0.16867181	1.208440523	0.127660516	0.143921796	0.091314712
Tbc1d9	0.004695177	0.008246525	0	0.006378404	0.026188712	0.010232544	0.002541564	0.026189535	0.041800454	0.034887536	0.006447037	0.008993254	0.024993885	0	0.028979223	0.051998927	0.015751277	0.004160367	0.018064598	0.074082497	0	0.202000971	0.123595796	0.039058134	0.004246387	0.013519541	0	0	0	0.014736324	0.686228497	0.185376003	0.190855687	0.003221639	0	0	0.092708492	0.307618884	0.194438254	0.018869264
Tlr11	0	0	0	0	0	0	0	0	0	0	0.003690647	0	0	0	0	0	0	0.000385685	0	0.026201557	0	0	0	0	0	0	0	0	0	0	0.23307954	0.013829667	0	0	0	0	0.002038675	0.001910475	0	0
Tlr3	0.012536049	0.035532875	0	0.002773227	0.014029603	0	0.019747523	0.078896352	0.096727788	0.08304706	0.089245075	0.06386736	0.114944635	0	0.0208766	0.01255171	0.016286864	0.010164956	0.007987825	0.015752869	0	0.043491939	0.032999088	0	0	0	0	0	0.01286347	0	0.367361872	0	0	0.006695335	0.011468119	0	0.012538984	0.014149588	0.022832457	0
Itgae	0.009433706	0	0	0	0	0	0.002711099	0	0	0	0.002987623	0.002262973	0.008862118	0	0	0	0	0	0	0.003728018	0	0	0.026451016	0	0.140542246	0.590390189	0.179238032	0.192409842	0.021162135	0	0.786418287	0.033333195	0	0	0.032502348	0	0	0	0.004337536	0.010747843
Gm3336	0	0	0	0.004517839	0	0	0.004532998	0	0	0	0	0	0	0	0	0	0.003355554	0.003018775	0	0.002087267	0	0	0.006719588	0	0	0	0	0	0	0	0.114835019	0	0	0	0	0	0	0.002856991	0	0
Cd207	0	0	0	0	0.006895502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022779863	0	0	0	0.189007308	0	0	0	0	0	0	0	0.003880278	0
Wdfy4	0.003168676	0.013313374	0	0	0	0	0.00160256	0.004245599	0.019334552	0.00984599	0.003027535	0.012774063	0.002667892	0	0.00885254	0.06750865	0	0	0	0.017449193	0	0.007663982	0.001719136	0.067370932	0	0	0.010153378	0.009759424	0	0.312023676	1.124494922	0.288709963	0	0.015555718	0.022254035	0.549456693	0.064027534	0.249541513	0.083648719	0
Rab43	0.032542188	0.065885635	0	0.071862373	0.016293707	0.031854997	0.047209748	0.03421576	0.077637107	0.048989965	0.024576062	0.030381278	0.063514479	0	0.067019874	0.013213498	0.035376257	0.024379774	0.032564893	0.029120922	0	0.007760893	0.013625308	0	0.030854608	0.024081243	0.056798213	0.041654519	0.034031139	0.050383601	0.734578108	0.118346409	0.060060551	0.048992347	0.057098927	0.106652005	0.077390799	0.058431982	0.107120219	0.045384779
Gpr82	0	0.002778536	0	0	0.005510125	0	0.004098495	0	0	0.003609391	0.000343609	0	0.004354502	0	0	0	0.003800346	0	0	0	0	0.009321584	0.002233636	0	0	0	0	0	0	0.005153072	0.277427515	0.06911638	0	0.00722413	0	0	0.001905654	0	0.012342671	0
Pianp	0	0	0	0.003538155	0.014866526	0	0.004822053	0	0	0	0	0	0	0	0.014236573	0	0	0	0	0	0	0	0	0.02244117	0	0	0	0	0	0	0.195467851	0.017117519	0	0	0	0	0	0.003536434	0	0
Havcr2	0	0.030229571	0	0.002081367	0.005448489	0.007607749	0	0	0	0	0	0	0	0	0	0	0.004832072	0	0	0.005704239	0	0.002704914	0	0	0.006140644	0.006477177	0.00802533	0.008828064	0.002976644	0	0.598150059	0.229257091	0	0.051961946	0.02142773	0	0.182446023	0.176449734	0.049784954	0.016524487
Sept3	0.003443487	0.002275403	0	0.003433405	0.002584813	0	0	0	0	0	0	0	0.003171237	0	0.022904441	0	0	0	0	0	0	0	0	0.346375474	0	0	0	0	0	0	0.858451566	0.085968528	0	0	0	0	0.004692457	0	0	0
Amica1	0.014976468	0.001621529	0	0.006246974	0	0	0.030351339	0.005506166	0.007683969	0.002374786	0.00494202	0.024002256	0.003962058	0	0.005631353	0.00303877	0	0.007366149	0	0.005361974	0	0.008853751	0.044948625	0.065626002	0.194957798	0.553723603	0.024549182	0.507321005	0.057906793	0.034646567	1.653443209	0.681486442	0.476955118	0.556135981	0.008526142	0.024608388	0.201481703	0	0.036985762	0
Ppt1	0.279770032	0.287319733	0.077690418	0.396598501	0.311276115	0.328740559	0.409656862	0.372640601	0.203433227	0.33019885	0.286723707	0.273165395	0.396652539	0	0.553576702	0.33889861	0.147795725	0.131221957	0.231445977	0.260790444	0.121052523	0.20197254	0.095043605	0.126645485	0.229781719	0.221076098	0.257240949	0.251195853	0.384913548	0.249009731	2.246746062	0.451291123	0.142355148	0.414583915	0.335531311	0.780112494	0.686704123	0.831810066	0.64352396	0.50311946
Pak1	0.043847727	0.024128799	0.013046167	0.01144085	0	0.012029865	0.012023817	0.015732063	0.006525462	0.008110562	0.004126019	0.017736292	0.012536596	0	0	0.061795604	0.092537649	0.12742972	0.181877201	0.182473774	0.19351016	0.134291817	0.11687694	0.240746028	0.036275972	0.012291909	0.026257456	0	0.004162559	0.016408852	1.335670863	0.741067771	0.147485882	0.142314105	0.003745747	0.034343774	0.345584212	0.156714678	0.505041269	0
Xlr	0.018194522	0.055075451	0	0.021961015	0.016155855	0	0.046059197	0.036303016	0.035784933	0.029591976	0.016769806	0.029444142	0.056797982	0	0	0.009514289	0	0.004383038	0	0	0.023736888	0.011290124	0.00285739	0	0.016481076	0.045651256	0.01476093	0.009819651	0.010270603	0	1.49961157	0.619948111	0.285187797	0.30518367	0	0	0.074783647	0.182356016	0.357216887	0
5430435G22Rik	0.026758017	0.163233056	0	0.013432561	0.002667539	0.008687544	0.00303146	0	0	0	0	0	0	0	0.379526114	0	0	0	0	0	0.63497312	0.005936549	0.008785427	0	0.019537807	0.027911022	0	0	0	0.003157595	0.83846858	0.072785699	0	0.005090633	0	0	0.080869203	0.111069266	0.155303954	0
Gucy2c	0	0.002459801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011826684	0	0	0	0	0	0	0	0	0.143585517	0	0	0.003822928	0	0	0.004391366	0	0	0
Batf3	0.01032684	0.096088335	0	0.028228824	0.015844257	0	0.03230678	0.002708248	0.004908465	0	0.004235432	0.020655523	0	0	0.006065015	0	0	0.027426973	0.02596993	0.005169935	0	0	0	0	0	0.005746017	0.020287794	0.053909078	0.020655854	0.007975396	1.579853125	0.583224055	0.937545353	0.009414729	0	0	0.202609308	0.184989318	0.161453317	0
Clec9a	0	0	0	0.002957831	0	0	0.002719534	0.007659782	0.077392816	0.006216022	0.068298461	0.049032535	0.119243892	0	0	0	0	0.004926563	0	0.004466252	0	0	0	0	0.004809529	0.011342038	0	0	0	0.003091546	1.100074305	0	0.027331318	0.003954767	0	0	0.003939349	0.007970843	0.00423758	0.407735142
Xcr1	0	0.007604122	0	0	0.003296034	0.007813639	0	0	0	0	0	0	0	0	0	0	0	0.007632234	0	0	0	0	0	0	0	0.005838232	0	0.012422536	0	0.000999304	0.8131387	0.014029956	0	0	0	0	0	0	0	0
Naaa	0.151740006	0.132585681	0.004014504	0.116238561	0.032589824	0.024848542	0.02809182	0.014111727	0.005596104	0.018434584	0.009534751	0.009374811	0	0	0.062308811	0.052232013	0.038067682	0.01890181	0.032318954	0.080388722	0.226081904	0.411047256	0.324136911	0.036840612	0.027843933	0.019765724	0.035504031	0.023548765	0.023352071	0.063325307	2.881323646	0.993651926	0.033112684	0.035718795	0.033965495	0.057538661	0.459959079	0.972021709	0.516452861	0.037413912
Irf8	0.321158659	0.195460917	0.013061538	0.011395283	0.007432702	0.023459414	0.287213068	0.018149549	0.122387041	0.02962294	0.026461134	0.017599557	0.011285455	0	0.158654997	0.00584058	0.004832072	0.011614698	0.007671279	0.035060926	0	0.102321026	0.087847133	0.065626002	0.027927726	0.058947761	0.099127826	0.202487851	0.570695711	0.937428427	3.695959851	0.218162593	0.651305611	0.002848816	0.025437177	0	0.734104911	0.2667212	1.173850989	0
Ifi205	0	0.019454006	0	0	0.005191195	0	0.019002687	0.005785069	0	0.004525006	0	0	0.005386882	0	0	0	0	0.003018775	0.009167094	0	0	0.003916401	0	0	0.011056261	0	0	0.004845133	0	0.011696476	2.390291138	0.251015974	0.020133559	0.031381316	0	0	0.380044175	0.040655687	0.018559806	0
Amz1	0.002907955	0.004532152	0	0.015465666	0.002857999	0.003093256	0.005499244	0.001707432	0.14153893	0.015526217	0.01439564	0.013902706	0.011804156	0	0	0.002349352	0.023048077	0.01075669	0	0.002149855	0	0.014162114	0	0	0.003965069	0.002964109	0.011611731	0.003990512	0.003240133	0.030362036	0.174394263	0.253411853	0.040271234	0	0	0	0.166220677	0.20531125	0.129611545	0
Gpr35	0.007813802	0.003473081	0	0	0	0.012121711	0.003538566	0.024893484	0.005596104	0.009305622	0.004442996	0.003156852	0.004977471	0	0	0.024129242	0.009583484	0	0	0.009678132	0	0.02050281	0	0	0.005619823	0.016980011	0.010233002	0.012256293	0.003320335	0	0.647504979	0.423021213	0.216242588	0.047049108	0.0148788	0	0.278198353	0.027966104	0.07786615	0
Pid1	0.211049779	0.614011385	0.047657428	0.013091342	0.004188256	0.026161319	0.170734711	0.004876707	0	0.003093912	0.005327456	0.004972126	0.01267783	0.096760298	0.020850034	0.008268147	0	0.00770371	0	0.014667658	0.019817744	0.004104811	0.001696879	0	0.007320353	0.005799797	0.006230792	0	0	0.007007708	0.10795011	0.530645354	0.028604235	0.058135104	0	0	0.483006676	0.334104687	0.348095888	0
G430095P16Rik	0.023902269	0.020528529	0	0.031058385	0.038620242	0.034079247	0.013968279	0.031546041	0.013255097	0.02031402	0.005957898	0.011752819	0.003778903	0	0.016577467	0	0.012871499	0.003430497	0	0.010256859	0	0.014039325	0.006225652	0	0.090505058	0.071090276	0.115275751	0.065349838	0	0.007672172	0.037809115	0.272994742	0	0.030736048	0.07340305	0	0.208182925	0.088154264	0.004303764	0
Tnni2	0	0.002613384	0	0.002619879	0.01394578	0.051068235	0.02048641	0.001967749	0.005364255	0	0.003909213	0.007280731	0.003473163	0	0.005105309	0	0.002395793	0.005102476	0	0.020990776	0.132997858	0	0	0	0.008703459	0.00804791	0	0.009186818	0	0.094796754	1.890366647	0.834328013	0.322077303	0.008616074	0.026455914	0	0.067095335	0.18015917	0.055239686	0
Cyp27a1	0.131059931	0.055854783	0	0.006272345	0.002238556	0.043391317	0.005274014	0	0	0	0	0	0.020193726	0	0	0.1241584	0.001821944	0	0	0.005004666	0.018128388	0	0	0	0.004809529	0	0	0	0.005531736	0.034207569	0.143630374	0.403698985	0.143289037	0	0	0	0.238147485	0.03055517	0.437637761	0
Efhd2	0.068802125	0.050172984	0.498581771	0.115248519	0.349465822	0.277608032	0.608987309	0.061496054	0.086777941	0.057817689	0.038071874	0.079507869	0.060445791	0.389602018	0.123643823	0.12925458	0.215857568	0.156418253	0.2066995	0.211073233	0.021558216	0.075224751	0.403141501	0.007831375	0.124776274	0.37841506	0.251258812	0.164378724	1.101915574	0.172938549	1.240238501	1.388142408	1.224948484	0.559120288	0.384788409	0.181413253	0.669274816	0.638844874	1.047105096	0.016524487
Susd3	0.000486161	0	0	0.007496696	0.003850063	0	0.009979472	0.006375185	0	0	0.003221958	0.044893042	0.00504929	0	0.010261224	0.030020099	0.025411854	0.010843572	0.009881552	0.016666954	0	0	0.003192857	0	0.056082909	0.027839522	0.106186561	0.09813809	0.051687579	0.245200211	0.215222327	0.434573433	0.06147742	0.10735977	0.137825633	0.017964418	0.378575763	0.071108378	0.230732558	0.098679819
Olfm1	0.115402759	0.18251071	0.153926958	0.159644249	0.084475313	0.11607339	0.243131301	0.262480136	0.958358529	0.08347376	0.080473425	0.214292723	0.142610547	0	0.084063855	0.002849265	0.009247627	0.012719445	0	0.011444739	0	0.032062973	0.046344829	0.764538496	0.01174161	0.015770727	0.030825288	0.013154243	0.104136405	0.038699674	1.028922209	0.969352431	0.028726036	0.002549701	0.009792081	0	0.154344185	0.385210857	0.080953994	0
Cyth4	0.007984746	0.033232096	0	0.002085303	0.023083649	0.003093256	0.026042965	0.023460517	0.036881411	0.042211635	0.006697056	0.018752296	0.04753951	0	0.00542076	0.006922493	0	0.014674458	0	0.002942387	0	0	0.046694268	0	0.212776196	0.466026017	0.631654259	0.440649494	0.472783409	0.359635179	0.942259911	1.052183266	0.056460902	0.198504482	0.148586526	0.447527723	0.627205759	0.590959885	1.08810418	0.070088573
Cysltr1	0.008709454	0.008767996	0	0.002418812	0.027055664	0.027664998	0.260610321	0.14816521	0	0	0.004234286	0.027236008	0	0	0	0.022676883	0.119593557	0.007955664	0.014617557	0.001948916	0	0	0.002028404	0	0.00547144	0.004166241	0.023055207	0.351346206	0.021063857	0	0.274222374	0.460951986	0	0.008879071	0.016790836	0	0.258385116	0.13843541	0.269030286	0
Psap	0.722642658	1.063006366	0.414180366	1.111323824	0.874826549	0.942816709	0.575926518	0.917106725	0.987311386	0.631464996	0.560684814	0.445173121	0.647564533	0.357565335	1.257630146	0.739987161	0.313702737	0.20311046	0.172434899	0.511572642	1.369206307	0.690475443	0.515669164	0.848982258	0.545924479	0.528690742	0.403535081	0.790043221	0.492403738	1.049794671	3.529541504	3.16267989	1.715449128	0.630488554	0.252376179	0.633888387	3.011158382	2.782309285	2.228727464	0.277555265
Slamf9	0.010146262	0.016666845	0	0.008351558	0.032749779	0	0.013758468	0	0.005382782	0	0.002915437	0.002682726	0	0	0	0	0	0.000354997	0	0.006189531	0	0	0	0	0.004013108	0.012693465	0	0	0	0.016204789	0.130859493	0.256455834	0.028726036	0.024412676	0.005844879	0	0.03127459	0.237708075	0.230610618	0
Kmo	0.00906902	0	0	0	0.010545791	0	0.003508513	0.043882478	0	0	0.003387941	0	0	0	0	0.002753051	0	0	0	0.004373231	0	0.006115688	0	0	0	0	0	0.003452945	0	0.241122702	0.514251529	0.378611097	0	0	0.005844879	0.047187796	0.021100189	0	0.009968007	0
Themis2	0.004126419	0	0	0.001917377	0	0.012121711	0.003276524	0.004750009	0	0.014872237	0.003287987	0.006196307	0	0	0.004494397	0	0.011421668	0	0	0	0	0	0	0	0.023051709	0.092029035	0.073860078	0	0.025271572	0.198837908	0.034328455	0.479534148	0.039802505	0.336225749	0.016206238	0.028813712	0.365445641	0.292177163	0.332605681	0
Plbd1	0.004594243	0.002006792	0.010692619	0.009175688	0.00955189	0.051579619	0.037471118	0.009646508	0.010579296	0.012566889	0.008698316	0.051001983	0.001134446	0	0.149873482	0.005950003	0.131810349	0.045504426	0.025304321	0.013179326	0.742454778	0.166602832	0.045294558	0	0.005518686	0.01141459	0.021487596	0.004025972	0	0.04072324	2.967702277	1.812127645	0.046568283	1.378941027	0.004365745	0	1.253005191	0.265902521	0.339504812	0
